Postcode,Long,Lat,SA3,SA4,SA1,SA2,0–4,5–11,12–15,16–19,20–24,25–29,30–34,35–39,40–44,45–49,50–54,55–59,60–64,65–69,70–74,75–79,80–84,85 and over,Total
3401,141.940832,-36.881534,21701,217,21501139305,215011393,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138903,215011389,,,,,,,,,,,,,,,,,,,
3401,142.3445593,-36.68413291,21701,217,21501138909,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138904,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138904,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501139304,215011393,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501139305,215011393,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138903,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138908,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501139305,215011393,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138902,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138908,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138911,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138910,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138801,215011388,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21701142320,217011423,,,,,,,,,,,,,,,,,,,
3401,142.4320005,-36.78558459,21701,217,21501138906,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138902,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138910,215011389,,,,,,,,,,,,,,,,,,,
3401,142.0867071,-36.52995528,21701,217,21501138908,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501139402,215011394,,,,,,,,,,,,,,,,,,,
3401,142.3452363,-37.0307138,21701,217,21501138903,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501139304,215011393,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501138903,215011389,,,,,,,,,,,,,,,,,,,
3401,141.940832,-36.881534,21701,217,21501139216,215011392,,,,,,,,,,,,,,,,,,,
3402,142.666302,-37.164183,21701,217,21501138803,215011388,,,,,,,,,,,,,,,,,,,
3407,141.948371,-37.298061,21701,217,21701142307,217011423,,,,,,,,,,,,,,,,,,,
3407,141.948371,-37.298061,21701,217,21701142321,217011423,,,,,,,,,,,,,,,,,,,
3407,141.948371,-37.298061,21701,217,21701142320,217011423,,,,,,,,,,,,,,,,,,,
3407,141.948371,-37.298061,21701,217,21701142314,217011423,,,,,,,,,,,,,,,,,,,
3407,141.948371,-37.298061,21701,217,21701142320,217011423,,,,,,,,,,,,,,,,,,,
3409,141.8632367,-36.72484337,21501,215,21501138912,215011389,,,,,,,,,,,,,,,,,,,
3409,141.8934852,-36.93658009,21501,215,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3409,141.7107285,-37.03897482,21501,215,21501139304,215011393,,,,,,,,,,,,,,,,,,,
3409,141.9140027,-36.60694604,21501,215,21501138912,215011389,,,,,,,,,,,,,,,,,,,
3409,141.89695,-36.667303,21501,215,21501138912,215011389,,,,,,,,,,,,,,,,,,,
3409,141.7461966,-36.91000699,21501,215,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3409,141.6408336,-36.85914305,21501,215,21501139304,215011393,,,,,,,,,,,,,,,,,,,
3409,141.7727332,-36.71831242,21501,215,21501138912,215011389,,,,,,,,,,,,,,,,,,,
3409,141.89695,-36.667303,21501,215,21501138907,215011389,,,,,,,,,,,,,,,,,,,
3409,141.9194993,-36.84799315,21501,215,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3409,141.7810211,-36.80951649,21501,215,21501138901,215011389,,,,,,,,,,,,,,,,,,,
3409,141.570286,-37.02197072,21501,215,21501139304,215011393,,,,,,,,,,,,,,,,,,,
3412,141.366071,-36.658804,21501,215,21501139305,215011393,,,,,,,,,,,,,,,,,,,
3413,141.201068,-36.699331,21501,215,21501139307,215011393,,,,,,,,,,,,,,,,,,,
3413,141.201068,-36.699331,21501,215,21501139307,215011393,,,,,,,,,,,,,,,,,,,
3413,141.201068,-36.699331,21501,215,21501139305,215011393,,,,,,,,,,,,,,,,,,,
3413,141.201068,-36.699331,21501,215,21501139305,215011393,,,,,,,,,,,,,,,,,,,
3414,142.093883,-36.388628,21501,215,21501139004,215011390,,,,,,,,,,,,,,,,,,,
3414,142.093883,-36.388628,21501,215,21501139024,215011390,,,,,,,,,,,,,,,,,,,
3414,142.093883,-36.388628,21501,215,21501139004,215011390,,,,,,,,,,,,,,,,,,,
3414,142.093883,-36.388628,21501,215,21501138908,215011389,,,,,,,,,,,,,,,,,,,
3415,141.339702,-36.352459,21501,215,21501139010,215011390,,,,,,,,,,,,,,,,,,,
3415,141.339702,-36.352459,21501,215,11402128811,114021288,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139007,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139012,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139012,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139012,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139010,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139030,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139007,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139007,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139002,215011390,,,,,,,,,,,,,,,,,,,
3418,141.538074,-36.074144,21501,215,21501139007,215011390,,,,,,,,,,,,,,,,,,,
3419,141.101929,-36.226015,21501,215,21501139010,215011390,,,,,,,,,,,,,,,,,,,
3420,141.017332,-36.41273,21501,215,21501139009,215011390,,,,,,,,,,,,,,,,,,,
3420,141.017332,-36.41273,21501,215,21501139009,215011390,,,,,,,,,,,,,,,,,,,
3420,141.017332,-36.41273,21501,215,21501139006,215011390,,,,,,,,,,,,,,,,,,,
3423,141.940764,-36.13191,21501,215,21501139004,215011390,,,,,,,,,,,,,,,,,,,
3423,141.940764,-36.13191,21501,215,21501139004,215011390,,,,,,,,,,,,,,,,,,,
3424,141.930872,-35.727789,21501,215,21501139005,215011390,,,,,,,,,,,,,,,,,,,
3424,141.930872,-35.727789,21501,215,21501139014,215011390,,,,,,,,,,,,,,,,,,,
3424,141.930872,-35.727789,21501,215,21501139404,215011394,,,,,,,,,,,,,,,,,,,
3427,144.707974,-37.643461,21304,213,21004124149,210041241,,,,,,,,,,,,,,,,,,,
3427,144.707974,-37.643461,21304,213,21004124149,210041241,,,,,,,,,,,,,,,,,,,
3428,144.811494,-37.591069,21005,210,21005124621,210051246,,,,,,,,,,,,,,,,,,,
3429,144.728973,-37.56762,21004,210,21004124118,210041241,,,,,,,,,,,,,,,,,,,
3429,144.728973,-37.56762,21004,210,21004124004,210041240,,,,,,,,,,,,,,,,,,,
3430,144.806632,-37.494056,21004,210,21002123503,210021235,,,,,,,,,,,,,,,,,,,
3431,144.69202,-37.474551,21004,210,21002123404,210021234,,,,,,,,,,,,,,,,,,,
3432,144.792581,-37.448455,21002,210,21002123503,210021235,,,,,,,,,,,,,,,,,,,
3433,144.752095,-37.413302,21002,210,21002123502,210021235,,,,,,,,,,,,,,,,,,,
3434,144.750796,-37.35388,21002,210,21002123407,210021234,,,,,,,,,,,,,,,,,,,
3434,144.750796,-37.35388,21002,210,21002123520,210021235,,,,,,,,,,,,,,,,,,,
3434,144.750796,-37.35388,21002,210,21002123507,210021235,,,,,,,,,,,,,,,,,,,
3434,144.750796,-37.35388,21002,210,21002123501,210021235,,,,,,,,,,,,,,,,,,,
3435,144.743358,-37.179453,21002,210,21002123516,210021235,,,,,,,,,,,,,,,,,,,
3435,144.743358,-37.179453,21002,210,21002123501,210021235,,,,,,,,,,,,,,,,,,,
3435,144.743358,-37.179453,21002,210,21002123505,210021235,,,,,,,,,,,,,,,,,,,
3435,144.743358,-37.179453,21002,210,20401106009,204011060,,,,,,,,,,,,,,,,,,,
3437,144.513018,-37.501619,21002,210,21002123205,210021232,,,,,,,,,,,,,,,,,,,
3437,144.513018,-37.501619,21002,210,21002123214,210021232,,,,,,,,,,,,,,,,,,,
3437,144.513018,-37.501619,21002,210,21002123224,210021232,,,,,,,,,,,,,,,,,,,
3438,144.602032,-37.457528,21002,210,21002123203,210021232,,,,,,,,,,,,,,,,,,,
3440,144.546151,-37.413377,21002,210,21002123308,210021233,,,,,,,,,,,,,,,,,,,
3441,144.603892,-37.399224,21002,210,21002123304,210021233,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103110,202021031,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103109,202021031,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103004,202021030,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,21002123516,210021235,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103107,202021031,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,21002123520,210021235,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103107,202021031,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,21002123520,210021235,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103101,202021031,,,,,,,,,,,,,,,,,,,
3442,144.548846,-37.330661,21002,210,20202103109,202021031,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102805,202021028,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103008,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103008,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103007,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20401106010,204011060,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103025,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103022,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103005,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102805,202021028,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103006,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102617,202021026,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102805,202021028,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102905,202021029,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102617,202021026,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103008,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103008,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103004,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202102806,202021028,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103008,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103006,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20202103005,202021030,,,,,,,,,,,,,,,,,,,
3444,144.544716,-37.171788,20401,204,20102101110,201021011,,,,,,,,,,,,,,,,,,,
3446,144.374338,-37.184831,20202,202,20202102814,202021028,,,,,,,,,,,,,,,,,,,
3446,144.374338,-37.184831,20202,202,20202103011,202021030,,,,,,,,,,,,,,,,,,,
3447,144.322487,-37.157744,20202,202,20202102815,202021028,,,,,,,,,,,,,,,,,,,
3448,144.387629,-37.075364,20202,202,20202102823,202021028,,,,,,,,,,,,,,,,,,,
3448,144.387629,-37.075364,20202,202,20202102805,202021028,,,,,,,,,,,,,,,,,,,
3448,144.387629,-37.075364,20202,202,20202102816,202021028,,,,,,,,,,,,,,,,,,,
3450,144.214903,-37.061635,20202,202,20202102714,202021027,,,,,,,,,,,,,,,,,,,
3450,144.214903,-37.061635,20202,202,20202102712,202021027,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102826,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102721,202021027,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102711,202021027,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102712,202021027,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102825,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102814,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102814,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102712,202021027,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102820,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102813,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102814,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102707,202021027,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102824,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102814,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102814,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102804,202021028,,,,,,,,,,,,,,,,,,,
3451,144.21419,-37.125338,20202,202,20202102813,202021028,,,,,,,,,,,,,,,,,,,
3453,144.281488,-36.950365,20202,202,20202102801,202021028,,,,,,,,,,,,,,,,,,,
3453,144.281488,-36.950365,20202,202,20202102807,202021028,,,,,,,,,,,,,,,,,,,
3453,144.281488,-36.950365,20202,202,20202102604,202021026,,,,,,,,,,,,,,,,,,,
3453,144.281488,-36.950365,20202,202,20202102807,202021028,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102100907,201021009,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102100905,201021009,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20202103005,202021030,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102100907,201021009,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102101125,201021011,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102101125,201021011,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102101110,201021011,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20102101109,201021011,,,,,,,,,,,,,,,,,,,
3458,144.33471,-37.424116,20202,202,20202103110,202021031,,,,,,,,,,,,,,,,,,,
3460,144.144216,-37.351704,20102,201,20102101120,201021011,,,,,,,,,,,,,,,,,,,
3460,144.144216,-37.351704,20102,201,20102101111,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101105,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101105,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101119,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101107,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101122,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101101,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101120,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101121,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101120,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101119,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101124,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101120,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101123,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101104,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101104,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101105,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101120,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101123,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101121,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101124,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101121,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101112,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101120,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101216,201021012,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20202102811,202021028,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101107,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20102101119,201021011,,,,,,,,,,,,,,,,,,,
3461,144.170995,-37.287848,20202,202,20202102812,202021028,,,,,,,,,,,,,,,,,,,
3462,144.053611,-37.083561,20202,202,20202102811,202021028,,,,,,,,,,,,,,,,,,,
3462,144.053611,-37.083561,20202,202,20202102811,202021028,,,,,,,,,,,,,,,,,,,
3462,144.053611,-37.083561,20202,202,20202102813,202021028,,,,,,,,,,,,,,,,,,,
3462,144.053611,-37.083561,20202,202,20202102802,202021028,,,,,,,,,,,,,,,,,,,
3462,144.053611,-37.083561,20202,202,20202102812,202021028,,,,,,,,,,,,,,,,,,,
3462,144.053611,-37.083561,20202,202,20202102820,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102803,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102803,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102809,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102803,202021028,,,,,,,,,,,,,,,,,,,
3463,144.0988962,-37.02851213,20203,202,20202102820,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20203103304,202031033,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102810,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102803,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102809,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102817,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102804,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102607,202021026,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102803,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20202102804,202021028,,,,,,,,,,,,,,,,,,,
3463,144.05651,-36.957983,20203,202,20203103306,202031033,,,,,,,,,,,,,,,,,,,
3464,143.841414,-37.019811,20103,201,20103101711,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101707,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101715,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101714,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101707,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101710,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101709,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101709,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101711,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101709,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101712,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101305,201031013,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101710,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101615,201031016,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101711,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101715,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101305,201031013,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101305,201031013,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101305,201031013,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101710,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101712,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101714,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101714,201031017,,,,,,,,,,,,,,,,,,,
3465,143.611335,-37.021478,21501,215,20103101714,201031017,,,,,,,,,,,,,,,,,,,
3467,143.412675,-37.105993,20103,201,20103101303,201031013,,,,,,,,,,,,,,,,,,,
3467,143.412675,-37.105993,20103,201,20103101303,201031013,,,,,,,,,,,,,,,,,,,
3468,143.379493,-37.261481,20103,201,20103101307,201031013,,,,,,,,,,,,,,,,,,,
3468,143.379493,-37.261481,20103,201,20103101404,201031014,,,,,,,,,,,,,,,,,,,
3469,143.280627,-37.172964,20103,201,20103101304,201031013,,,,,,,,,,,,,,,,,,,
3469,143.280627,-37.172964,20103,201,20103101304,201031013,,,,,,,,,,,,,,,,,,,
3469,143.280627,-37.172964,20103,201,20103101404,201031014,,,,,,,,,,,,,,,,,,,
3469,143.280627,-37.172964,20103,201,20103101304,201031013,,,,,,,,,,,,,,,,,,,
3469,143.280627,-37.172964,20103,201,20103101304,201031013,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101712,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101712,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101712,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101704,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101705,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101712,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101713,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101713,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20203103308,202031033,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101713,201031017,,,,,,,,,,,,,,,,,,,
3472,143.657638,-36.864952,20203,202,20103101704,201031017,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,20103101704,201031017,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,20103101704,201031017,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,20103101704,201031017,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,20203103308,202031033,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,20203103308,202031033,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3475,143.51213,-36.70633,21501,215,20203103308,202031033,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139106,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139108,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21503140009,215031400,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
3477,143.4180029,-36.8061787,21503,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
3477,142.8997503,-36.61840529,21503,215,21501139106,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139108,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139106,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3477,142.9563966,-36.65690656,21503,215,21501139106,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
3477,143.412675,-37.105993,21503,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3477,142.7154,-36.988914,21503,215,21501139108,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,20103101305,201031013,,,,,,,,,,,,,,,,,,,
3477,142.7154,-36.988914,21503,215,21501139108,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139107,215011391,,,,,,,,,,,,,,,,,,,
3477,143.230699,-36.688551,21503,215,21501139110,215011391,,,,,,,,,,,,,,,,,,,
